"Determination Sans";10;False;False;1;0;1;1
32;220;98;3;16;3;0
33;202;98;4;13;5;0
34;233;98;5;8;6;0
35;47;20;7;13;8;0
36;107;20;6;15;7;0
37;221;2;7;13;8;0
38;194;2;7;13;8;0
39;54;116;2;8;3;0
40;214;98;4;13;5;0
41;208;98;4;13;5;0
42;165;20;8;11;9;0
43;134;98;6;11;7;0
44;16;116;2;15;3;0
45;246;98;4;9;5;0
46;36;116;2;13;3;0
47;175;20;6;14;7;0
48;42;68;6;13;7;0
49;58;53;6;13;7;0
50;2;38;6;13;7;0
51;90;38;6;13;7;0
52;26;38;6;13;7;0
53;213;20;6;13;7;0
54;50;53;6;13;7;0
55;154;53;6;13;7;0
56;194;38;6;13;7;0
57;210;38;6;13;7;0
58;32;116;2;13;3;0
59;20;116;2;15;3;0
60;142;98;5;13;6;0
61;176;98;6;10;7;0
62;156;98;5;13;6;0
63;106;68;6;13;7;0
64;2;68;6;13;7;0
65;234;68;6;13;7;0
66;58;68;6;13;7;0
67;34;53;6;13;7;0
68;18;53;6;13;7;0
69;10;38;6;13;7;0
70;226;68;6;13;7;0
71;98;68;6;13;7;0
72;170;53;6;13;7;0
73;130;68;6;13;7;0
74;74;38;6;13;7;0
75;178;53;6;13;7;0
76;218;68;6;13;7;0
77;29;20;7;13;8;0
78;18;38;6;13;7;0
79;10;83;6;13;7;0
80;26;83;6;13;7;0
81;99;20;6;15;7;0
82;50;38;6;13;7;0
83;34;38;6;13;7;0
84;82;38;6;13;7;0
85;210;53;6;13;7;0
86;82;68;6;13;7;0
87;212;2;7;13;8;0
88;114;68;6;13;7;0
89;26;53;6;13;7;0
90;197;20;6;13;7;0
91;190;98;4;13;5;0
92;184;98;4;13;5;0
93;196;98;4;13;5;0
94;225;98;6;8;7;0
95;83;20;6;15;7;0
96;49;116;3;6;4;0
97;34;68;6;13;7;0
98;178;38;6;13;7;0
99;82;53;6;13;7;0
100;242;53;6;13;7;0
101;242;38;6;13;7;0
102;162;68;6;13;7;0
103;70;2;6;16;7;0
104;205;20;6;13;7;0
105;2;83;6;13;7;0
106;126;2;6;16;7;0
107;162;38;6;13;7;0
108;202;53;6;13;7;0
109;74;20;7;13;8;0
110;237;20;6;13;7;0
111;221;20;6;13;7;0
112;94;2;6;16;7;0
113;150;2;6;16;7;0
114;226;38;6;13;7;0
115;122;38;6;13;7;0
116;66;38;6;13;7;0
117;26;68;6;13;7;0
118;42;53;6;13;7;0
119;239;2;7;13;8;0
120;170;38;6;13;7;0
121;118;2;6;16;7;0
122;226;53;6;13;7;0
123;163;98;5;13;6;0
124;24;116;2;13;3;0
125;149;98;5;13;6;0
126;221;83;7;10;8;0
127;176;83;7;10;8;0
128;92;98;7;10;8;0
129;140;83;7;10;8;0
130;74;98;7;10;8;0
131;59;83;7;10;8;0
132;149;83;7;10;8;0
133;50;83;7;10;8;0
134;104;83;7;10;8;0
135;95;83;7;10;8;0
136;11;98;7;10;8;0
137;47;98;7;10;8;0
138;194;83;7;10;8;0
139;167;83;7;10;8;0
140;38;98;7;10;8;0
141;86;83;7;10;8;0
142;20;98;7;10;8;0
143;68;83;7;10;8;0
144;2;98;7;10;8;0
145;56;98;7;10;8;0
146;158;83;7;10;8;0
147;185;83;7;10;8;0
148;29;98;7;10;8;0
149;203;83;7;10;8;0
150;131;83;7;10;8;0
